"Practice.Code","Year","IMD_quintile","ICB.NAME","Life_Expectancy_Female","Life_Expectancy_Male"
"C83014",2017,4,"Lincolnshire",80.21400099,78.14181549
"C83014",2019,4,"Lincolnshire",80.34103675,77.1450448
"C83014",2020,4,"Lincolnshire",80.6348,77.1696
"C83015",2010,3,"Lincolnshire",82.6713486248975,79.1250183031729
"C83015",2012,3,"Lincolnshire",83.6269867549669,79.5454692556634
"C83015",2014,3,"Lincolnshire",83.5106718408925,79.3005235602094
"C83015",2017,3,"Lincolnshire",84.53847426,79.26774917
"C83015",2019,3,"Lincolnshire",85.76713458,79.40612265
"C83015",2020,3,"Lincolnshire",85.2308,79.1968
"C83018",2010,4,"Lincolnshire",80.1913362504503,75.825498112175
"C83018",2012,4,"Lincolnshire",80.6035222672065,76.25328422345
"C83018",2014,4,"Lincolnshire",81.3756558877364,76.2694117647059
"C83018",2017,5,"Lincolnshire",81.28255931,76.36999459
"C83018",2019,5,"Lincolnshire",80.78753142,76.89248225
"C83018",2020,5,"Lincolnshire",80.9875,76.5103
"C83019",2010,5,"Lincolnshire",79.9436556636614,74.8876254008728
"C83019",2012,5,"Lincolnshire",79.8979591836735,74.6424316963894
"C83019",2014,5,"Lincolnshire",80.4054058891972,76.0339607348703
"C83019",2017,5,"Lincolnshire",79.9893378,75.71521877
"C83019",2019,5,"Lincolnshire",80.08866092,74.42241441
"C83019",2020,5,"Lincolnshire",79.5864,74.2855
"C83020",2010,1,"Lincolnshire",82.6996151909462,80.3429636430654
"C83020",2012,1,"Lincolnshire",84.5050241991242,80.6604456157163
"C83020",2014,1,"Lincolnshire",84.1005325049922,80.3842850510678
"C83020",2017,1,"Lincolnshire",84.84777195,82.08533202
"C83020",2019,1,"Lincolnshire",85.38452452,82.79866581
"C83020",2020,1,"Lincolnshire",85.5713,82.3786
"C83022",2010,2,"Lincolnshire",82.7712503983507,79.1263806618419
"C83022",2012,2,"Lincolnshire",83.1663070375136,79.6619771475209
"C83022",2014,2,"Lincolnshire",83.6851102204408,79.9207149404216
"C83022",2017,2,"Lincolnshire",83.98176893,79.51481427
"C83022",2019,2,"Lincolnshire",84.37817746,79.81123077
"C83022",2020,2,"Lincolnshire",84.1681,79.7107
"C83023",2010,1,"Lincolnshire",84.0652415785241,79.3956839809308
"C83023",2012,2,"Lincolnshire",83.5432760257357,80.9614197183099
"C83023",2014,2,"Lincolnshire",83.2752549143278,81.4688570157883
"C83023",2017,2,"Lincolnshire",83.86805798,81.10338429
"C83023",2019,2,"Lincolnshire",83.10699931,80.71864252
"C83023",2020,2,"Lincolnshire",83.0679,80.4114
"C83024",2010,1,"Lincolnshire",84.2114322319342,80.8480942713673
"C83024",2012,2,"Lincolnshire",85.1954022988507,81.2982263954095
"C83024",2014,2,"Lincolnshire",85.3790286975718,80.6579646017699
"C83024",2017,2,"Lincolnshire",85.18456554,81.05846834
"C83024",2019,2,"Lincolnshire",85.31792837,81.8788263
"C83024",2020,2,"Lincolnshire",85.4357,81.79
"C83025",2010,1,"Lincolnshire",83.6224795605206,79.9976271397447
"C83025",2012,1,"Lincolnshire",85.1282429501085,80.1160388821385
"C83025",2014,1,"Lincolnshire",85.1264876033058,80.9592001849283
"C83025",2017,1,"Lincolnshire",85.29381082,81.57963531
"C83025",2019,1,"Lincolnshire",84.55631851,80.97966049
"C83025",2020,1,"Lincolnshire",84.3034,80.5625
"C83026",2010,1,"Lincolnshire",83.3750184344686,80.9286064621843
"C83026",2012,1,"Lincolnshire",84.5150896669513,81.5454848594088
"C83026",2014,1,"Lincolnshire",85.3254151863175,81.0871978118934
"C83026",2017,1,"Lincolnshire",85.98441673,81.83892679
"C83026",2019,1,"Lincolnshire",85.68513863,81.96778499
"C83026",2020,1,"Lincolnshire",85.5992,81.5914
"C83027",2010,3,"Lincolnshire",84.0569842711253,77.8083880130114
"C83027",2012,3,"Lincolnshire",83.6569465648855,78.9573429733394
"C83027",2014,3,"Lincolnshire",84.0186562296151,80.4135900339751
"C83027",2017,3,"Lincolnshire",83.8903967,78.29339909
"C83027",2019,3,"Lincolnshire",83.79252544,77.73229908
"C83027",2020,3,"Lincolnshire",83.0589,78.0121
"C83028",2010,3,"Lincolnshire",82.065244986058,77.3569093509673
"C83028",2012,3,"Lincolnshire",83.8788158880839,78.6564409368635
"C83028",2014,3,"Lincolnshire",83.4432919097134,80.0789688616641
"C83028",2017,3,"Lincolnshire",82.23761748,79.75436348
"C83028",2019,3,"Lincolnshire",82.41093036,79.80508255
"C83028",2020,3,"Lincolnshire",82.9036,79.9248
"C83029",2010,1,"Lincolnshire",83.6658070522502,79.8020835699747
"C83029",2012,1,"Lincolnshire",84.1600791817882,80.7802802101576
"C83029",2014,1,"Lincolnshire",83.8391375905201,81.7534712482468
"C83029",2017,1,"Lincolnshire",84.62839986,81.37262451
"C83029",2019,1,"Lincolnshire",84.07034301,81.34774449
"C83029",2020,1,"Lincolnshire",83.797,81.0854
"C83030",2010,3,"Lincolnshire",81.2568766078127,77.2852961347844
"C83030",2012,3,"Lincolnshire",80.9178827498945,77.8972818939062
"C83030",2014,3,"Lincolnshire",82.7563965446318,79.5508112724167
"C83030",2017,4,"Lincolnshire",84.52963655,79.39094496
"C83030",2019,4,"Lincolnshire",82.84775537,78.40620265
"C83030",2020,4,"Lincolnshire",82.8899,78.0441
"C83031",2010,1,"Lincolnshire",83.2270153927542,80.5505170192889
"C83031",2012,1,"Lincolnshire",83.6648895124518,80.8080459770115
"C83031",2014,1,"Lincolnshire",84.4956759528286,81.6604559325076
"C83031",2017,1,"Lincolnshire",84.88767519,81.11314024
"C83031",2019,1,"Lincolnshire",84.83806243,81.2572513
"C83031",2020,1,"Lincolnshire",84.6648,80.8747
"C83032",2010,4,"Lincolnshire",81.6571062774853,77.7871746401226
"C83032",2012,4,"Lincolnshire",82.2583931896781,77.2558620689655
"C83032",2014,4,"Lincolnshire",82.5863671977017,77.8748255501879
"C83032",2017,4,"Lincolnshire",82.14750198,78.73213058
"C83032",2019,4,"Lincolnshire",81.54390828,78.14767394
"C83032",2020,4,"Lincolnshire",81.1875,78.5206
"C83033",2010,2,"Lincolnshire",82.7719293335871,79.7487573883581
"C83033",2012,2,"Lincolnshire",84.2300123762376,80.3041590214067
"C83033",2014,2,"Lincolnshire",84.4554078549849,80.3312574139976
"C83033",2017,2,"Lincolnshire",83.648418,80.77033382
"C83033",2019,2,"Lincolnshire",84.34344585,81.90132788
"C83033",2020,2,"Lincolnshire",84.5502,81.769
"C83035",2010,1,"Lincolnshire",82.2877186067236,78.8879247369362
"C83035",2012,1,"Lincolnshire",82.6041807364528,80.244122243445
"C83035",2014,1,"Lincolnshire",83.4121853281853,80.9621429750702
"C83035",2017,1,"Lincolnshire",83.94391418,80.88640846
"C83035",2019,1,"Lincolnshire",83.90792578,80.2718097
"C83035",2020,1,"Lincolnshire",83.934,80.3919
"C83036",2010,2,"Lincolnshire",82.6175513534518,79.7265733808009
"C83036",2012,2,"Lincolnshire",83.1973270440252,80.3054624664879
"C83036",2014,2,"Lincolnshire",83.4539419087137,80.0520240354206
"C83036",2017,2,"Lincolnshire",84.06622751,79.44115314
"C83036",2019,2,"Lincolnshire",83.23362346,79.1540499
"C83036",2020,2,"Lincolnshire",83.1851,79.4755
"C83037",2010,1,"Lincolnshire",83.8587850729487,80.6842551074369
"C83037",2012,1,"Lincolnshire",84.1085101998764,80.7343438813897
"C83037",2014,1,"Lincolnshire",83.6074112518165,80.9473343743029
"C83037",2017,1,"Lincolnshire",84.73693339,80.69280698
"C83037",2019,1,"Lincolnshire",85.54946602,81.56329145
"C83037",2020,1,"Lincolnshire",85.5542,81.5394
"C83038",2010,1,"Lincolnshire",82.8344041975378,80.0529377200178
"C83038",2012,1,"Lincolnshire",82.5870825147348,79.8268434343434
"C83038",2014,1,"Lincolnshire",83.4527085330777,80.3654112983152
"C83038",2017,1,"Lincolnshire",84.11046896,81.76337701
"C83038",2019,1,"Lincolnshire",83.64728491,80.95981267
"C83038",2020,1,"Lincolnshire",83.9488,80.7116
"C83039",2010,2,"Lincolnshire",82.5934814969649,80.1828198253288
"C83039",2012,2,"Lincolnshire",83.5014554490593,79.7658648744252
"C83039",2014,2,"Lincolnshire",84.0941666666667,80.1698729582577
"C83039",2017,2,"Lincolnshire",82.23598139,80.47398461
"C83039",2019,2,"Lincolnshire",82.48592925,80.87923312
"C83039",2020,2,"Lincolnshire",82.529,81.4513
"C83040",2010,2,"Lincolnshire",81.9808098671596,77.5014321010282
"C83040",2012,3,"Lincolnshire",83.5671291624622,78.417994539588
"C83040",2014,3,"Lincolnshire",83.4032152313706,78.6072449482504
"C83040",2017,3,"Lincolnshire",82.45353091,78.752116
"C83040",2019,3,"Lincolnshire",82.52379546,78.95210014
"C83040",2020,3,"Lincolnshire",82.5476,78.9251
"C83041",2010,3,"Lincolnshire",81.3740117431982,78.4375695248092
"C83041",2012,3,"Lincolnshire",82.2710137412496,78.9535655960806
"C83041",2014,3,"Lincolnshire",82.4997715736041,79.2089592274678
"C83041",2017,3,"Lincolnshire",83.35929159,79.96069576
"C83041",2019,3,"Lincolnshire",82.77651536,79.73525347
"C83041",2020,3,"Lincolnshire",82.5082,79.9161
"C83042",2010,3,"Lincolnshire",82.6844894332262,80.0627994902468
"C83042",2012,3,"Lincolnshire",83.6428330522765,80.476376146789
"C83042",2014,3,"Lincolnshire",83.0270241850684,79.6522288522289
"C83042",2017,3,"Lincolnshire",83.3871065,79.12262224
"C83042",2019,4,"Lincolnshire",83.05093295,79.5452928
"C83042",2020,4,"Lincolnshire",82.8579,80.0854
"C83043",2010,2,"Lincolnshire",80.8483158767949,80.8175025521252
"C83043",2012,2,"Lincolnshire",82.6431945556445,80.6523061013444
"C83043",2014,3,"Lincolnshire",83.680089791138,80.5624081064971
"C83043",2017,3,"Lincolnshire",85.00078147,81.26397598
"C83043",2019,3,"Lincolnshire",84.04429392,81.17260308
"C83043",2020,3,"Lincolnshire",83.7501,81.1073
"C83044",2010,4,"Lincolnshire",80.287093264749,75.7912840625942
"C83044",2012,4,"Lincolnshire",80.6236165237724,76.145055387714
"C83044",2014,5,"Lincolnshire",81.2310696095076,76.1719247745154
"C83044",2017,5,"Lincolnshire",81.08647468,76.18590407
"C83044",2019,5,"Lincolnshire",80.60926965,76.6176078
"C83044",2020,5,"Lincolnshire",80.8143,76.1056
"C83045",2010,4,"Lincolnshire",79.7417644921151,75.2518479815809
"C83045",2012,5,"Lincolnshire",80.2005788271135,75.9463219452139
"C83045",2014,5,"Lincolnshire",80.9271154677815,76.8548068544874
"C83045",2017,5,"Lincolnshire",81.47155261,76.47166798
"C83045",2019,5,"Lincolnshire",81.25822992,75.67115113
"C83045",2020,5,"Lincolnshire",80.7431,75.5204
"C83046",2010,2,"Lincolnshire",82.8710779281636,78.3925309628727
"C83046",2012,2,"Lincolnshire",83.7475740390674,79.3426825446568
"C83046",2014,2,"Lincolnshire",83.4743989603639,80.538720103426
"C83046",2017,2,"Lincolnshire",83.94385526,80.57328664
"C83046",2019,1,"Lincolnshire",83.87624676,80.41321254
"C83046",2020,1,"Lincolnshire",83.7778,80.1133
"C83048",2010,2,"Lincolnshire",82.2333157114003,77.5624337985887
"C83048",2012,2,"Lincolnshire",83.9323574302761,78.2917146974063
"C83048",2014,3,"Lincolnshire",83.4655335345846,78.4722065727699
"C83048",2017,3,"Lincolnshire",82.45285056,78.61184925
"C83048",2019,3,"Lincolnshire",82.53423825,78.79789446
"C83048",2020,3,"Lincolnshire",82.5374,78.8428
"C83049",2010,3,"Lincolnshire",83.2759925415508,79.343454390763
"C83049",2012,3,"Lincolnshire",83.8996503496503,79.8942170818506
"C83049",2014,4,"Lincolnshire",83.7469559975889,80.7111111111111
"C83049",2017,4,"Lincolnshire",83.06138851,80.06411756
"C83049",2019,4,"Lincolnshire",83.44022616,80.21165358
"C83049",2020,4,"Lincolnshire",83.534,79.4676
"C83051",2010,4,"Lincolnshire",80.6415391904998,75.3574377846288
"C83051",2012,4,"Lincolnshire",81.4266178736518,76.0570083303151
"C83051",2014,5,"Lincolnshire",81.9232258064516,76.3948994252873
"C83051",2017,5,"Lincolnshire",82.05319632,75.86648872
"C83051",2019,5,"Lincolnshire",81.11662369,75.06120412
"C83051",2020,5,"Lincolnshire",81.2941,74.5898
"C83052",2010,2,"Lincolnshire",81.6808395191445,79.9707190307038
"C83052",2012,2,"Lincolnshire",83.4897111913358,80.0596244131455
"C83052",2014,2,"Lincolnshire",83.995015015015,80.6026254375729
"C83052",2017,2,"Lincolnshire",84.37343657,80.9437165
"C83052",2019,2,"Lincolnshire",85.02783902,81.20379802
"C83052",2020,2,"Lincolnshire",85.2156,80.619
"C83053",2010,1,"Lincolnshire",84.8909086620546,79.9450790606607
"C83053",2012,2,"Lincolnshire",85.4373568281938,80.2086515978176
"C83053",2014,2,"Lincolnshire",85.0654288240495,79.3515879163439
"C83053",2017,2,"Lincolnshire",83.82006935,80.40706545
"C83053",2019,2,"Lincolnshire",84.34063414,82.49968006
"C83053",2020,2,"Lincolnshire",84.4874,82.0464
"C83054",2010,1,"Lincolnshire",82.2060831795545,78.870891346151
"C83054",2012,1,"Lincolnshire",82.5452794561934,80.1808420239475
"C83054",2014,1,"Lincolnshire",83.3779438242708,80.9794762258544
"C83054",2017,1,"Lincolnshire",83.94101496,81.07938626
"C83054",2019,1,"Lincolnshire",83.89224703,80.46013015
"C83054",2020,1,"Lincolnshire",83.86,80.5207
"C83055",2010,3,"Lincolnshire",83.4760227904157,79.6774596118619
"C83055",2012,3,"Lincolnshire",82.7176797945205,78.3624275062137
"C83055",2014,3,"Lincolnshire",81.5776377952756,78.5009637625289
"C83055",2017,3,"Lincolnshire",83.01682824,79.82238888
"C83055",2019,4,"Lincolnshire",84.68442304,80.3749853
"C83055",2020,4,"Lincolnshire",83.7314,80.4218
"C83056",2010,3,"Lincolnshire",81.5376107195269,78.9759587906158
"C83056",2012,3,"Lincolnshire",82.1817178591135,78.4184425413264
"C83056",2014,3,"Lincolnshire",82.0612599822538,78.5412022900764
"C83056",2017,3,"Lincolnshire",81.95517554,79.17800656
"C83056",2019,3,"Lincolnshire",82.0954954,79.13606548
"C83056",2020,3,"Lincolnshire",81.852,79.3919
"C83057",2010,3,"Lincolnshire",81.1203014777354,77.9547829985707
"C83057",2012,3,"Lincolnshire",82.3285082872928,79.562306501548
"C83057",2014,3,"Lincolnshire",82.1607981220657,80.4135974304069
"C83057",2017,3,"Lincolnshire",82.09,79.8679646
"C83057",2019,3,"Lincolnshire",81.95603717,78.98720494
"C83057",2020,3,"Lincolnshire",81.6814,78.3999
"C83058",2010,1,"Lincolnshire",85.3588434188851,80.6590447130559
"C83058",2012,1,"Lincolnshire",85.405133295519,81.7993678506924
"C83058",2014,1,"Lincolnshire",84.9826209223847,82.4508393285372
"C83058",2017,1,"Lincolnshire",85.68952666,82.16999456
"C83058",2019,1,"Lincolnshire",84.82672225,82.60500546
"C83058",2020,1,"Lincolnshire",84.67,82.166
"C83059",2010,3,"Lincolnshire",80.9594193852425,76.2770475436976
"C83059",2012,4,"Lincolnshire",82.0285375761679,77.1775923718713
"C83059",2014,4,"Lincolnshire",82.2240824886403,77.8839521165857
"C83059",2017,3,"Lincolnshire",81.77246424,77.99019207
"C83059",2019,3,"Lincolnshire",81.99790005,77.41429119
"C83059",2020,3,"Lincolnshire",81.7247,77.0659
"C83060",2010,3,"Lincolnshire",80.9356467596113,76.3945982928986
"C83060",2012,3,"Lincolnshire",81.9964293994899,77.3857142857143
"C83060",2014,3,"Lincolnshire",82.2209485224023,78.128394756369
"C83060",2017,3,"Lincolnshire",81.6763499,77.95959306
"C83060",2019,3,"Lincolnshire",81.97494877,77.36591406
"C83060",2020,3,"Lincolnshire",81.552,76.9726
"C83061",2010,1,"Lincolnshire",83.9678309352663,78.9762837085412
"C83061",2012,2,"Lincolnshire",85.0096521214559,79.3866809881847
"C83061",2014,2,"Lincolnshire",84.6648353909465,79.8849599653755
"C83061",2017,2,"Lincolnshire",84.26589649,81.06173752
"C83061",2019,2,"Lincolnshire",84.56264426,80.32619125
"C83061",2020,2,"Lincolnshire",84.5201,80.5671
"C83062",2010,1,"Lincolnshire",82.0943409369092,79.4921734232735
"C83062",2012,1,"Lincolnshire",82.4211400110681,80.0163167366527
"C83062",2014,2,"Lincolnshire",82.8496007515265,81.1448032290616
"C83062",2017,2,"Lincolnshire",84.02160527,80.76171917
"C83062",2019,2,"Lincolnshire",83.08860684,80.47955696
"C83062",2020,2,"Lincolnshire",82.8806,80.4376
"C83063",2010,3,"Lincolnshire",81.3056060048891,77.5896695345136
"C83063",2012,3,"Lincolnshire",81.9958078491335,78.6622328713897
"C83063",2014,3,"Lincolnshire",82.0836296672593,78.9040947720834
"C83063",2017,3,"Lincolnshire",81.85688349,79.21001064
"C83063",2019,3,"Lincolnshire",82.45350745,79.33389561
"C83063",2020,4,"Lincolnshire",82.8979,78.5285
"C83064",2010,5,"Lincolnshire",80.476875921236,76.0298830955489
"C83064",2012,5,"Lincolnshire",79.8961068165847,76.3189009035698
"C83064",2014,5,"Lincolnshire",80.4165540540541,76.2346436984688
"C83064",2017,5,"Lincolnshire",80.43518043,76.19405934
"C83064",2019,5,"Lincolnshire",80.06592349,76.14157931
"C83064",2020,5,"Lincolnshire",79.353,75.6326
"C83065",2010,3,"Lincolnshire",81.9301610448512,77.336349378882
"C83065",2012,3,"Lincolnshire",83.7843308270677,78.6696155048453
"C83065",2014,3,"Lincolnshire",83.3361591695502,80.0643872113677
"C83065",2017,3,"Lincolnshire",82.21299618,79.82324316
"C83065",2019,3,"Lincolnshire",82.37292533,79.87775825
"C83065",2020,3,"Lincolnshire",82.8629,79.9533
"C83067",2010,1,"Lincolnshire",85.2898053434885,81.9062833705348
"C83067",2012,1,"Lincolnshire",85.9176849966056,82.546236946345
"C83067",2014,1,"Lincolnshire",84.2375631100639,81.5553780617678
"C83067",2017,1,"Lincolnshire",84.22016102,81.42993962
"C83067",2019,1,"Lincolnshire",85.673135,82.69335766
"C83067",2020,1,"Lincolnshire",85.7007,82.4985
"C83072",2010,4,"Lincolnshire",81.8974296025067,77.0992057338468
"C83072",2012,4,"Lincolnshire",81.9334440969507,77.740323275862
"C83072",2014,4,"Lincolnshire",82.4659481114079,77.7935881104034
"C83072",2017,4,"Lincolnshire",82.59715132,77.39852787
"C83072",2019,4,"Lincolnshire",82.15173626,76.92521755
"C83072",2020,4,"Lincolnshire",81.5982,75.9843
"C83073",2010,3,"Lincolnshire",81.8455927031765,77.6472407542318
"C83073",2012,3,"Lincolnshire",81.9874600638978,78.1643389564535
"C83073",2014,3,"Lincolnshire",82.5708104143748,78.3123193641619
"C83073",2017,3,"Lincolnshire",82.32676653,78.01232498
"C83073",2019,3,"Lincolnshire",82.0481304,77.15885739
"C83073",2020,3,"Lincolnshire",81.8881,76.5964
"C83074",2010,2,"Lincolnshire",82.639850125457,79.5099014330648
"C83074",2012,2,"Lincolnshire",82.1733369388859,78.3225080385852
"C83074",2014,2,"Lincolnshire",83.3248940677966,78.900364393545
"C83074",2017,2,"Lincolnshire",84.47635168,80.52306381
"C83074",2019,2,"Lincolnshire",84.18520659,80.27123609
"C83074",2020,2,"Lincolnshire",83.6862,80.2381
"C83075",2010,2,"Lincolnshire",82.0263088908063,77.8852402960297
"C83075",2012,2,"Lincolnshire",83.4087503418103,78.5044345238095
"C83075",2014,2,"Lincolnshire",83.3850983562382,78.6840494408475
"C83075",2017,2,"Lincolnshire",82.50075786,78.87122647
"C83075",2019,2,"Lincolnshire",82.35759664,79.00494966
"C83075",2020,2,"Lincolnshire",82.325,79.0157
"C83078",2010,2,"Lincolnshire",82.6846216514551,78.6333474846307
"C83078",2012,2,"Lincolnshire",83.0034026465028,78.8971395881006
"C83078",2014,2,"Lincolnshire",83.0220895522388,80.8728384527872
"C83078",2017,2,"Lincolnshire",82.20393054,79.51890402
"C83078",2019,3,"Lincolnshire",82.28547302,78.95634602
"C83078",2020,3,"Lincolnshire",82.3651,78.6873
"C83079",2010,3,"Lincolnshire",81.6529390315797,76.9262872360848
"C83079",2012,3,"Lincolnshire",82.240680713128,77.4560731132076
"C83079",2014,3,"Lincolnshire",82.8182127246236,77.2827873114924
"C83079",2017,3,"Lincolnshire",82.62723232,77.09810101
"C83079",2019,3,"Lincolnshire",81.90006374,77.0909503
"C83079",2020,3,"Lincolnshire",81.1602,76.1939
"C83080",2010,2,"Lincolnshire",82.2075835751535,78.5584613823136
"C83080",2012,2,"Lincolnshire",83.9844827586207,79.3153993855607
"C83080",2014,3,"Lincolnshire",84.28779342723,79.1552323384964
"C83080",2017,2,"Lincolnshire",83.0731067,79.2080276
"C83080",2019,2,"Lincolnshire",82.94416838,79.31427535
"C83080",2020,2,"Lincolnshire",83.1967,79.1469
"C83082",2010,3,"Lincolnshire",81.2236160262779,78.3091285568819
"C83082",2012,3,"Lincolnshire",82.0042162598346,78.7916045173663
"C83082",2014,4,"Lincolnshire",82.2990476190476,79.0107372481783
"C83082",2017,4,"Lincolnshire",83.02732842,79.65659848
"C83082",2019,4,"Lincolnshire",82.31275399,79.55867229
"C83082",2020,4,"Lincolnshire",82.0268,79.8039
"C83083",2010,2,"Lincolnshire",82.4933294281592,79.673794033749
"C83083",2012,2,"Lincolnshire",82.0882239382239,79.4711805555556
"C83083",2014,3,"Lincolnshire",82.1877299128751,79.8307038512616
"C83083",2017,3,"Lincolnshire",84.0278652,81.25259571
"C83083",2019,3,"Lincolnshire",84.3916512,81.28168103
"C83083",2020,3,"Lincolnshire",84.2833,81.3081
"C83085",2010,3,"Lincolnshire",81.3101837137273,78.9028197368605
"C83085",2012,3,"Lincolnshire",82.0001592356688,78.3602314700813
"C83085",2014,3,"Lincolnshire",81.8719054242003,78.3524712930604
"C83085",2017,3,"Lincolnshire",81.53343018,78.80206708
"C83085",2019,4,"Lincolnshire",81.72800413,78.96483432
"C83085",2020,4,"Lincolnshire",81.4487,79.2902
"C83611",2010,1,"Lincolnshire",82.3841809084076,78.2848558123336
"C83611",2012,1,"Lincolnshire",82.1909621993127,79.1220437956205
"C83611",2014,1,"Lincolnshire",83.6651021711367,80.811329715061
"C83611",2017,1,"Lincolnshire",84.60205437,81.47177943
"C83611",2019,1,"Lincolnshire",83.63601026,80.62642296
"C83611",2020,1,"Lincolnshire",83.8417,80.0303
"C83613",2010,2,"Lincolnshire",82.1780079713554,80.3244979035927
"C83613",2012,2,"Lincolnshire",83.4319851576994,79.683055863855
"C83613",2014,2,"Lincolnshire",83.6093124772645,80.5902696793003
"C83613",2017,2,"Lincolnshire",84.22900325,80.72175244
"C83613",2019,2,"Lincolnshire",84.62907321,79.29651569
"C83613",2020,2,"Lincolnshire",85.1765,80.0262
"C83614",2010,3,"Lincolnshire",81.9163060980331,78.3548298872376
"C83614",2012,3,"Lincolnshire",83.0678020223523,79.5329386437029
"C83614",2014,3,"Lincolnshire",82.8242128121607,79.9210899182561
"C83614",2017,4,"Lincolnshire",83.26915548,79.55671141
"C83614",2019,4,"Lincolnshire",84.08938306,79.15531935
"C83614",2020,4,"Lincolnshire",83.699,78.6969
"C83617",2010,2,"Lincolnshire",81.4528356479513,79.4160914853002
"C83617",2012,2,"Lincolnshire",82.9480620155039,79.4254343491883
"C83617",2014,2,"Lincolnshire",83.0597817189632,80.0662154540327
"C83617",2017,2,"Lincolnshire",83.12755224,80.17135632
"C83617",2019,2,"Lincolnshire",83.53999839,80.38757023
"C83617",2020,2,"Lincolnshire",83.2256,81.5525
"C83626",2010,3,"Lincolnshire",81.0977168110315,77.1063960803518
"C83626",2012,4,"Lincolnshire",81.6079007633588,77.4123823861498
"C83626",2014,4,"Lincolnshire",82.2825877051819,77.7460012594459
"C83626",2017,4,"Lincolnshire",81.56045008,77.24927574
"C83626",2019,3,"Lincolnshire",80.62902955,76.0115746
"C83626",2020,3,"Lincolnshire",80.3871,75.9042
"C83634",2010,2,"Lincolnshire",82.3302500623051,79.4245660655427
"C83634",2012,2,"Lincolnshire",81.9641402714932,79.6012835472579
"C83634",2014,2,"Lincolnshire",82.4120850622407,80.2392042440318
"C83634",2017,2,"Lincolnshire",84.06681438,81.50411128
"C83634",2019,2,"Lincolnshire",83.99973825,81.2368656
"C83634",2020,2,"Lincolnshire",84.0674,81.1941
"C83635",2010,2,"Lincolnshire",82.2003314090016,79.2296115759505
"C83635",2012,2,"Lincolnshire",82.1516688061618,79.3978260869565
"C83635",2014,2,"Lincolnshire",82.8407094044907,80.4245790039412
"C83635",2017,3,"Lincolnshire",83.80098412,81.19406077
"C83635",2019,3,"Lincolnshire",83.26838122,80.75619188
"C83635",2020,3,"Lincolnshire",83.1816,80.5641
"C83641",2010,2,"Lincolnshire",82.9836147302558,80.6479631150593
"C83641",2012,2,"Lincolnshire",82.5435732009926,79.4616279069768
"C83641",2014,2,"Lincolnshire",83.3462488129155,79.6867424242424
"C83641",2017,2,"Lincolnshire",84.13496197,81.5043328
"C83641",2019,2,"Lincolnshire",83.77742607,80.74154142
"C83641",2020,2,"Lincolnshire",83.8831,80.7336
"C83643",2010,3,"Lincolnshire",81.9661603289484,79.7096831200267
"C83643",2012,3,"Lincolnshire",83.4725301204819,79.8319705641864
"C83643",2014,4,"Lincolnshire",84.0081911262799,80.1859634551495
"C83643",2017,4,"Lincolnshire",84.52445155,81.36380256
"C83643",2019,4,"Lincolnshire",84.09485215,80.71255747
"C83643",2020,4,"Lincolnshire",83.8548,80.7365
"C83649",2010,2,"Lincolnshire",84.5932995215271,80.77980550437
"C83649",2012,2,"Lincolnshire",86.0762162162162,81.2687208700156
"C83649",2014,2,"Lincolnshire",85.7884510869565,80.3716502115656
"C83649",2017,2,"Lincolnshire",85.19702021,80.98424672
"C83649",2019,2,"Lincolnshire",85.38735097,81.26731512
"C83649",2020,2,"Lincolnshire",85.8318,81.1244
"C83650",2010,2,"Lincolnshire",82.7133686328402,78.7476140541925
"C83650",2012,3,"Lincolnshire",82.7135639758374,79.4144886363636
"C83650",2014,3,"Lincolnshire",83.3953575240128,81.163059490085
"C83650",2017,3,"Lincolnshire",82.82728528,82.88765534
"C83650",2019,3,"Lincolnshire",82.62994142,81.72341535
"C83650",2020,3,"Lincolnshire",82.5377,81.5124
"C83653",2010,2,"Lincolnshire",84.0782329942615,80.8233090306886
"C83653",2012,2,"Lincolnshire",85.5672866520788,80.6603614457831
"C83653",2014,2,"Lincolnshire",85.0384615384615,80.6185463659148
"C83653",2017,2,"Lincolnshire",83.85801807,80.70539396
"C83653",2019,2,"Lincolnshire",84.6212282,81.89936134
"C83653",2020,2,"Lincolnshire",85.4534,80.9154
"C84001",2010,4,"Nottingham and Nottinghamshire",80.9628210859743,77.1710409331968
"C84001",2012,4,"Nottingham and Nottinghamshire",82.0004724071291,77.5190465532677
"C84001",2014,3,"Nottingham and Nottinghamshire",82.0916889891442,77.9820796136397
"C84001",2017,3,"Nottingham and Nottinghamshire",81.14873583,78.28050432
"C84001",2019,3,"Nottingham and Nottinghamshire",81.62051564,78.52812266
"C84001",2020,3,"Nottingham and Nottinghamshire",81.8662,78.931
"C84004",2010,5,"Nottingham and Nottinghamshire",79.7498746414524,74.6476502189599
"C84004",2012,5,"Nottingham and Nottinghamshire",79.8524372759857,75.944275079759
"C84004",2014,5,"Nottingham and Nottinghamshire",79.7696961548804,76.3377240841777
"C84004",2017,5,"Nottingham and Nottinghamshire",79.58044194,75.99398734
"C84004",2019,5,"Nottingham and Nottinghamshire",79.86502542,75.9827633
"C84004",2020,5,"Nottingham and Nottinghamshire",80.1066,75.6194
"C84005",2010,1,"Nottingham and Nottinghamshire",85.261674388968,80.5868798780757
"C84005",2012,1,"Nottingham and Nottinghamshire",86.631520940485,81.6701086125134
